year,month,day,home,away,OT,hFinal,h1,h2,h3,h4,hOT1,hOT2,hOT3,aFinal,a1,a2,a3,a4,aOT1,aOT2,aOT3,hW,hL,hP,hGB,hPSG,hPAG,aW,aL,aP,aGB,aPSG,aPAG,dow,doy
1991,12,19,MIL,ORL,0,95,25,24,20,26,0,0,0,87,21,22,22,22,0,0,0,12,13,.480,7.5,109.2,107.5,6,17,.261,10,100.1,107.9,4,352
1991,12,19,DEN,SEA,0,106,17,29,18,42,0,0,0,119,28,33,30,28,0,0,0,10,14,.417,6,99.3,106.0,13,11,.542,3,103.3,102.9,4,352
1991,12,20,CLE,ATL,0,122,30,28,28,36,0,0,0,99,29,26,22,22,0,0,0,14,9,.609,5,109.4,103.3,12,12,.500,7.5,104.9,106.3,5,353
1991,12,20,UTA,BOS,0,101,21,27,24,29,0,0,0,112,22,26,31,33,0,0,0,17,10,.630,0,107.0,102.8,17,7,.708,0,112.4,105.6,5,353
1991,12,20,HOU,CHH,0,99,24,17,35,23,0,0,0,95,25,18,29,23,0,0,0,14,9,.609,1,101.0,101.1,7,20,.259,14,106.2,112.9,5,353
1991,12,20,WSB,DAL,0,107,30,22,25,30,0,0,0,99,28,35,18,18,0,0,0,8,17,.320,9.5,100.4,105.1,10,15,.400,6,98.9,103.8,5,353
1991,12,20,LAL,DET,0,93,28,26,17,22,0,0,0,112,27,29,24,32,0,0,0,16,9,.640,1,99.6,100.0,13,14,.481,8,100.1,98.7,5,353
1991,12,20,POR,GSW,0,118,28,26,26,38,0,0,0,123,26,29,36,32,0,0,0,15,10,.600,2,110.6,105.5,16,7,.696,0,118.0,112.9,5,353
1991,12,20,CHI,NJN,0,115,28,22,38,27,0,0,0,98,27,20,21,30,0,0,0,19,4,.826,0,110.5,99.7,7,17,.292,10,101.8,105.4,5,353
1991,12,20,MIA,PHI,0,99,28,23,26,22,0,0,0,127,32,26,36,33,0,0,0,12,13,.480,5.5,102.9,107.4,12,12,.500,5,101.9,101.9,5,353
1991,12,20,SAS,PHO,0,91,24,17,29,21,0,0,0,116,21,35,27,33,0,0,0,13,11,.542,2.5,102.5,98.6,15,10,.600,2,108.9,103.5,5,353
1991,12,21,ATL,CHI,0,103,37,28,19,19,0,0,0,117,34,26,27,30,0,0,0,12,13,.480,8.5,104.8,106.7,20,4,.833,0,110.8,99.8,6,354
1991,12,21,CHH,CLE,0,111,22,22,30,37,0,0,0,120,28,36,28,28,0,0,0,7,21,.250,15,106.4,113.2,15,9,.625,5,109.8,103.6,6,354
1991,12,21,SAC,DAL,0,85,24,26,17,18,0,0,0,109,37,21,22,29,0,0,0,7,17,.292,9,99.5,108.6,11,15,.423,4.5,99.3,103.0,6,354
1991,12,21,WSB,DEN,0,117,23,37,26,31,0,0,0,102,25,26,25,26,0,0,0,9,17,.346,8.5,101.0,105.0,10,15,.400,5,99.4,106.4,6,354
1991,12,21,NJN,IND,1,109,26,35,26,16,6,0,0,118,29,30,23,21,15,0,0,7,18,.280,10,102.1,105.9,12,15,.444,9.5,113.1,111.9,6,354
1991,12,21,BOS,MIA,0,101,31,24,26,20,0,0,0,112,29,27,29,27,0,0,0,17,8,.680,0,112.0,105.9,13,13,.500,4.5,103.2,107.2,6,354
1991,12,21,PHI,MIL,0,97,25,17,32,23,0,0,0,110,33,29,29,19,0,0,0,12,13,.480,5,101.7,102.2,13,13,.500,8,109.3,107.1,6,354
1991,12,21,LAC,MIN,0,100,22,25,24,29,0,0,0,87,24,17,27,19,0,0,0,15,12,.556,2.5,101.4,101.9,4,19,.174,10,94.4,100.2,6,354
1991,12,21,UTA,NYK,0,97,21,30,21,25,0,0,0,106,29,23,33,21,0,0,0,17,11,.607,-0.5,106.7,102.9,16,7,.696,0,102.6,98.0,6,354
1991,12,21,GSW,SEA,0,112,27,23,39,23,0,0,0,120,29,30,26,35,0,0,0,16,8,.667,0,117.8,113.2,14,11,.560,2.5,104.0,103.3,6,354
1991,12,22,PHO,LAL,0,100,27,24,26,23,0,0,0,88,19,29,19,21,0,0,0,16,10,.615,1,108.5,102.9,16,10,.615,1,99.1,100.0,7,355
1991,12,22,HOU,ORL,0,99,20,25,31,23,0,0,0,94,24,24,21,25,0,0,0,15,9,.625,0,100.9,100.8,6,18,.250,10.5,99.9,107.5,7,355
1991,12,22,SEA,POR,0,87,23,26,18,20,0,0,0,96,21,21,27,27,0,0,0,14,12,.538,3,103.3,103.0,16,10,.615,1,110.0,104.8,7,355
1991,12,23,UTA,CLE,0,112,29,26,26,31,0,0,0,113,26,30,28,29,0,0,0,17,12,.586,0,106.9,103.2,16,9,.640,4.5,110.0,103.9,1,356
1991,12,23,DAL,HOU,0,105,30,30,23,22,0,0,0,85,29,21,25,10,0,0,0,12,15,.444,4,99.5,102.4,15,10,.600,0,100.2,101.0,1,356
1991,12,23,ORL,MIA,0,102,25,15,26,36,0,0,0,113,27,22,33,31,0,0,0,6,19,.240,11.5,100.0,107.8,14,13,.519,4.5,103.6,107.0,1,356
1991,12,23,NYK,MIN,0,97,25,30,27,15,0,0,0,91,21,17,27,26,0,0,0,17,7,.708,0,102.3,97.8,4,20,.167,10.5,94.3,100.1,1,356
1991,12,23,ATL,NJN,0,93,21,23,29,20,0,0,0,105,41,20,23,21,0,0,0,12,14,.462,9,104.4,106.7,8,18,.308,10,102.2,105.4,1,356
1991,12,23,CHH,PHI,0,114,28,25,29,32,0,0,0,106,22,29,22,33,0,0,0,8,21,.276,14.5,106.7,112.9,12,14,.462,6,101.8,102.7,1,356
1991,12,23,SAC,SAS,0,90,26,33,17,14,0,0,0,101,23,23,23,32,0,0,0,7,18,.280,9.5,99.2,108.3,14,11,.560,1,102.4,98.3,1,356
1991,12,25,BOS,CHI,0,99,22,24,26,27,0,0,0,121,23,32,37,29,0,0,0,17,9,.654,1,111.5,106.5,21,4,.840,0,111.2,99.8,3,358
1991,12,25,LAL,LAC,0,85,28,22,18,17,0,0,0,75,21,18,14,22,0,0,0,17,10,.630,0.5,98.6,99.1,15,13,.536,3,100.5,101.3,3,358
1991,12,26,CHI,ATL,0,122,32,35,29,26,0,0,0,111,34,23,24,30,0,0,0,22,4,.846,0,111.6,100.2,12,15,.444,10.5,104.6,107.2,4,359
1991,12,26,GSW,DEN,0,110,26,24,29,31,0,0,0,100,31,24,25,20,0,0,0,17,8,.680,0,117.4,112.7,10,16,.385,6,99.4,106.6,4,359
1991,12,26,PHI,IND,0,113,29,24,35,25,0,0,0,110,32,26,30,22,0,0,0,13,14,.481,5,102.3,103.0,12,16,.429,11,113.0,111.9,4,359
1991,12,26,CLE,MIL,0,111,31,28,25,27,0,0,0,94,25,23,24,22,0,0,0,17,9,.654,5,110.0,103.5,13,14,.481,9.5,108.7,107.2,4,359
1991,12,26,HOU,NJN,0,93,27,20,24,22,0,0,0,99,30,16,31,22,0,0,0,15,11,.577,1,100.0,100.9,9,18,.333,9,102.1,105.0,4,359
1991,12,26,SAS,NYK,0,118,20,35,30,33,0,0,0,89,24,15,25,25,0,0,0,15,11,.577,1,103.0,97.9,17,8,.680,0,101.8,98.6,4,359
1991,12,26,DET,ORL,0,112,29,23,30,30,0,0,0,100,22,19,31,28,0,0,0,14,14,.500,9,100.5,98.8,6,20,.231,11.5,100.0,107.9,4,359
1991,12,26,MIA,PHO,0,104,28,25,26,25,0,0,0,132,38,26,28,40,0,0,0,14,14,.500,4.5,103.6,107.9,17,10,.630,1,109.4,102.9,4,359
1991,12,26,DAL,POR,0,88,25,20,20,23,0,0,0,113,26,30,27,30,0,0,0,12,16,.429,5,99.1,102.8,17,10,.630,1,110.1,104.2,4,359
1991,12,26,SEA,SAC,1,115,24,27,26,21,17,0,0,106,24,18,27,29,8,0,0,15,12,.556,3,103.8,103.1,7,19,.269,10.5,99.4,108.6,4,359
1991,12,26,LAC,UTA,0,115,20,20,35,40,0,0,0,123,28,25,27,43,0,0,0,15,14,.517,4,101.0,102.0,18,12,.600,0,107.4,103.6,4,359
1991,12,27,NJN,CHH,0,136,36,30,44,26,0,0,0,120,27,28,31,34,0,0,0,10,18,.357,8.5,103.3,105.5,8,22,.267,16,107.1,113.7,5,360
1991,12,27,SAS,CLE,0,97,22,27,28,20,0,0,0,103,27,27,17,32,0,0,0,15,12,.556,1.5,102.8,98.1,18,9,.667,4.5,109.7,103.3,5,360
1991,12,27,ORL,DET,0,94,20,29,19,26,0,0,0,106,31,20,28,27,0,0,0,6,21,.222,12,99.7,107.9,15,14,.517,8.5,100.7,98.6,5,360
1991,12,27,GSW,MIN,1,106,26,33,19,15,13,0,0,102,22,26,33,12,9,0,0,18,8,.692,0,117.0,112.3,4,21,.160,11.5,94.6,100.3,5,360
1991,12,27,BOS,SEA,0,110,30,28,31,21,0,0,0,87,29,22,22,14,0,0,0,18,9,.667,0,111.4,105.7,15,13,.536,4,103.2,103.4,5,360
1991,12,27,HOU,WSB,0,107,28,22,30,27,0,0,0,100,24,24,25,27,0,0,0,16,11,.593,0.5,100.2,100.9,9,18,.333,9,101.0,105.1,5,360
1991,12,28,MIN,ATL,1,122,32,32,18,26,14,0,0,125,36,31,21,20,17,0,0,4,22,.154,12.5,95.6,101.3,13,15,.464,10.5,105.4,107.8,6,361
1991,12,28,SAC,CHI,0,118,38,29,30,21,0,0,0,127,28,37,35,27,0,0,0,7,20,.259,11.5,100.1,109.3,23,4,.852,0,112.2,100.9,6,361
1991,12,28,BOS,DEN,0,90,19,21,22,28,0,0,0,97,25,17,29,26,0,0,0,18,10,.643,1,110.6,105.4,11,16,.407,6,99.3,106.0,6,361
1991,12,28,PHI,LAC,0,95,29,26,24,16,0,0,0,102,20,26,28,28,0,0,0,13,15,.464,6,102.0,102.9,16,14,.533,4,101.0,101.8,6,361
1991,12,28,POR,LAL,0,98,28,20,24,26,0,0,0,88,25,16,26,21,0,0,0,18,10,.643,1,109.7,103.6,17,11,.607,2,98.2,99.0,6,361
1991,12,28,IND,NYK,1,106,18,28,21,34,5,0,0,115,31,27,28,15,14,0,0,12,17,.414,12,112.8,112.0,18,8,.692,0,102.3,98.8,6,361
1991,12,28,DAL,PHO,0,103,26,27,21,29,0,0,0,121,32,22,32,35,0,0,0,12,17,.414,6,99.2,103.4,18,10,.643,1,109.8,102.9,6,361
1991,12,28,MIA,UTA,0,103,22,30,23,28,0,0,0,128,36,34,22,36,0,0,0,14,15,.483,5.5,103.6,108.6,19,12,.613,0,108.1,103.6,6,361
1991,12,28,CHH,WSB,0,124,34,29,26,35,0,0,0,129,27,41,27,34,0,0,0,8,23,.258,17,107.6,114.2,10,18,.357,9,102.0,105.8,6,361
1991,12,29,HOU,MIL,0,100,32,27,21,20,0,0,0,110,26,23,30,31,0,0,0,16,12,.571,1.5,100.2,101.2,14,14,.500,9.5,108.8,107.0,7,362
1991,12,29,SAS,ORL,0,96,26,19,14,37,0,0,0,87,22,22,23,20,0,0,0,16,12,.571,1.5,102.6,97.7,6,22,.214,13,99.3,107.4,7,362
1991,12,29,MIA,POR,0,96,20,29,23,24,0,0,0,129,26,32,39,32,0,0,0,14,16,.467,6,103.3,109.2,19,10,.655,0.5,110.3,103.3,7,362
1991,12,30,HOU,CLE,0,89,14,23,27,25,0,0,0,121,29,29,37,26,0,0,0,16,13,.552,2,99.8,101.9,19,9,.679,5,110.1,102.8,1,363
1991,12,30,PHI,DEN,0,93,19,26,20,28,0,0,0,109,25,30,26,28,0,0,0,13,16,.448,6.5,101.7,103.1,12,16,.429,5.5,99.7,105.5,1,363
1991,12,30,PHO,DET,0,110,29,25,19,37,0,0,0,103,28,28,31,16,0,0,0,19,10,.655,1,109.8,102.9,15,15,.500,10,100.8,99.0,1,363
1991,12,30,CHI,IND,0,109,30,23,35,21,0,0,0,104,22,26,21,35,0,0,0,24,4,.857,0,112.1,101.0,12,18,.400,13,112.5,111.9,1,363
1991,12,30,BOS,LAC,0,97,23,24,27,23,0,0,0,86,21,23,21,21,0,0,0,19,10,.655,0.5,110.2,104.8,16,15,.516,5,100.5,101.6,1,363
1991,12,30,GSW,LAL,0,114,24,37,28,25,0,0,0,99,26,26,27,20,0,0,0,19,8,.704,0,116.9,111.8,17,12,.586,3,98.2,99.6,1,363
1991,12,30,SAC,MIN,0,117,32,29,31,25,0,0,0,109,32,24,23,30,0,0,0,8,20,.286,11.5,100.7,109.3,4,23,.148,13,96.1,101.9,1,363
1991,12,30,ORL,NJN,0,112,23,29,24,36,0,0,0,122,38,31,29,24,0,0,0,6,23,.207,13.5,99.7,107.9,11,18,.379,8.5,104.0,105.7,1,363
1991,12,30,SAS,WSB,0,84,20,26,17,21,0,0,0,94,27,17,27,23,0,0,0,16,13,.552,2,101.9,97.6,11,18,.379,8.5,101.7,105.0,1,363
1992,01,02,PHO,ATL,0,105,22,25,34,24,0,0,0,123,27,34,34,28,0,0,0,19,11,.633,2,109.7,103.6,14,15,.483,10.5,106.0,107.7,4,1
1992,01,02,LAC,CHH,1,109,20,22,25,28,14,0,0,102,21,32,21,21,7,0,0,17,15,.531,5,100.8,101.7,8,24,.250,18,107.5,114.0,4,1
1992,01,02,DEN,GSW,0,111,27,27,31,26,0,0,0,125,28,28,35,34,0,0,0,12,17,.414,6.5,100.1,106.2,20,8,.714,0,117.2,111.8,4,1
1992,01,02,DET,HOU,0,106,26,24,30,26,0,0,0,83,25,11,24,23,0,0,0,16,15,.516,9.5,100.9,98.5,16,14,.533,3,99.3,102.0,4,1
1992,01,02,MIL,MIN,0,92,31,18,22,21,0,0,0,91,19,24,28,20,0,0,0,15,14,.517,9.5,108.2,106.4,4,24,.143,14,95.9,101.5,4,1
1992,01,02,CLE,NYK,0,110,29,26,30,25,0,0,0,103,25,23,27,28,0,0,0,20,9,.690,4.5,110.1,102.8,18,9,.667,0,102.3,99.3,4,1
1992,01,02,PHI,SAC,0,110,29,16,36,29,0,0,0,114,31,31,27,25,0,0,0,13,17,.433,6.5,102.0,103.5,9,20,.310,11.5,101.2,109.3,4,1
1992,01,02,MIA,SEA,1,109,20,30,24,24,11,0,0,113,30,23,22,23,15,0,0,14,17,.452,6,103.5,109.4,16,13,.552,4.5,103.5,103.6,4,1
1992,01,02,POR,UTA,0,103,21,29,29,24,0,0,0,107,24,26,27,30,0,0,0,19,11,.633,2,110.1,103.5,20,12,.625,0,108.0,103.6,4,1
1992,01,03,CLE,BOS,0,111,20,24,37,30,0,0,0,100,24,21,33,22,0,0,0,21,9,.700,3.5,110.2,102.7,19,11,.633,0.5,109.8,105.0,5,2
1992,01,03,DET,DAL,0,106,28,22,24,32,0,0,0,96,30,19,28,19,0,0,0,17,15,.531,8.5,101.1,98.4,12,18,.400,7,99.1,103.5,5,2
1992,01,03,IND,LAL,0,114,34,25,28,27,0,0,0,87,20,23,21,23,0,0,0,13,18,.419,12,112.5,111.1,17,13,.567,4,97.9,100.0,5,2
1992,01,03,CHI,MIL,0,108,29,30,24,25,0,0,0,113,29,24,31,29,0,0,0,24,5,.828,0,111.9,101.4,16,14,.533,8.5,108.3,106.5,5,2
1992,01,03,WSB,NJN,0,112,30,25,33,24,0,0,0,108,30,24,24,30,0,0,0,12,18,.400,7.5,102.0,105.1,11,19,.367,8.5,104.1,105.9,5,2
1992,01,04,LAC,ATL,0,95,30,18,24,23,0,0,0,97,25,29,21,22,0,0,0,17,16,.515,6,100.6,101.5,15,15,.500,10,105.7,107.2,6,3
1992,01,04,PHO,CHH,0,108,27,26,25,30,0,0,0,113,24,36,21,32,0,0,0,19,12,.613,3,109.6,103.9,9,24,.273,17.5,107.6,113.8,6,3
1992,01,04,NJN,CHI,0,96,28,26,18,24,0,0,0,140,36,30,34,40,0,0,0,11,20,.355,9.5,103.8,107.0,25,5,.833,0,112.9,101.2,6,3
1992,01,04,ORL,DEN,0,91,19,26,22,24,0,0,0,93,13,25,25,30,0,0,0,6,24,.200,14,99.4,107.4,13,17,.433,6.5,99.8,105.7,6,3
1992,01,04,IND,GSW,0,121,28,25,40,28,0,0,0,140,36,35,34,35,0,0,0,13,19,.406,13,112.8,112.0,21,8,.724,0,118.0,112.1,6,3
1992,01,04,BOS,MIN,0,96,27,24,25,20,0,0,0,100,24,26,28,22,0,0,0,19,12,.613,1.5,109.4,104.8,5,24,.172,14,96.1,101.3,6,3
1992,01,04,MIA,SAC,0,110,25,29,29,27,0,0,0,97,26,31,16,24,0,0,0,15,17,.469,6,103.7,109.0,9,21,.300,12.5,101.0,109.3,6,3
1992,01,04,HOU,SAS,1,112,24,19,23,19,12,15,0,110,20,26,17,22,12,13,0,17,14,.548,3,99.7,102.3,16,14,.533,3.5,102.2,98.1,6,3
1992,01,04,PHI,SEA,0,112,30,28,28,26,0,0,0,93,28,19,26,20,0,0,0,14,17,.452,6.5,102.3,103.2,16,14,.533,5.5,103.2,103.8,6,3
1992,01,04,DAL,UTA,0,78,19,15,19,25,0,0,0,113,20,29,29,35,0,0,0,12,19,.387,8,98.4,103.8,21,12,.636,0,108.2,102.8,6,3
1992,01,04,NYK,WSB,0,113,33,30,29,21,0,0,0,99,23,23,29,24,0,0,0,19,9,.679,0,102.7,99.3,12,19,.387,8.5,101.9,105.4,6,3
1992,01,05,MIA,LAL,0,111,27,26,33,25,0,0,0,123,35,31,29,28,0,0,0,15,18,.455,7,103.9,109.4,18,13,.581,4,98.7,100.4,7,4
1992,01,05,PHO,NYK,1,104,26,16,35,23,4,0,0,108,28,17,30,25,8,0,0,19,13,.594,3.5,109.4,104.0,20,9,.690,0,102.9,99.4,7,4
1992,01,05,PHI,POR,0,102,21,23,28,30,0,0,0,115,35,31,31,18,0,0,0,14,18,.438,7.5,102.3,103.5,20,11,.645,2,110.3,103.4,7,4
1992,01,06,HOU,ATL,0,97,25,26,19,27,0,0,0,109,24,25,27,33,0,0,0,17,15,.531,4,99.6,102.5,16,15,.516,9.5,105.8,106.9,1,5
1992,01,06,SAC,BOS,0,108,28,34,26,20,0,0,0,110,35,20,25,30,0,0,0,9,22,.290,13,101.3,109.3,20,12,.625,1.5,109.4,104.9,1,5
1992,01,06,LAC,NJN,0,90,20,30,21,19,0,0,0,105,27,27,28,23,0,0,0,17,17,.500,6.5,100.3,101.6,12,20,.375,9.5,103.9,106.5,1,5
1992,01,06,DET,SAS,0,90,22,22,22,24,0,0,0,100,24,21,27,28,0,0,0,17,16,.515,9.5,100.8,98.5,17,14,.548,3.5,102.1,97.8,1,5
1992,01,06,IND,UTA,0,108,26,31,29,22,0,0,0,124,28,29,39,28,0,0,0,13,20,.394,13.5,112.7,112.4,22,12,.647,0,108.6,103.0,1,5
1992,01,07,WSB,CHI,0,89,17,26,20,26,0,0,0,102,28,26,20,28,0,0,0,12,20,.375,9,101.5,105.3,26,5,.839,0,112.5,100.8,2,6
1992,01,07,LAL,DAL,0,104,24,25,29,26,0,0,0,80,24,12,19,25,0,0,0,19,13,.594,3.5,98.8,99.8,12,20,.375,9,97.8,103.8,2,6
1992,01,07,SEA,DEN,0,106,26,31,21,28,0,0,0,99,29,18,32,20,0,0,0,17,14,.548,5,103.3,103.7,13,18,.419,7.5,99.8,105.7,2,6
1992,01,07,CLE,MIN,0,113,27,23,32,31,0,0,0,98,25,21,27,25,0,0,0,22,9,.710,4,110.3,102.5,5,25,.167,15,96.1,101.7,2,6
1992,01,07,ATL,NYK,0,109,25,27,31,26,0,0,0,94,19,19,33,23,0,0,0,17,15,.531,9.5,105.9,106.5,20,10,.667,0,102.6,99.7,2,6
1992,01,07,ORL,POR,0,89,16,20,25,28,0,0,0,104,28,26,27,23,0,0,0,6,25,.194,14.5,99.1,107.3,21,11,.656,1.5,110.1,103.0,2,6
1992,01,08,NYK,BOS,0,95,35,23,24,13,0,0,0,99,26,23,25,25,0,0,0,20,11,.645,0,102.4,99.7,21,12,.636,0,109.1,104.6,3,7
1992,01,08,SAC,DET,0,95,26,22,23,24,0,0,0,114,33,25,30,26,0,0,0,9,23,.281,13.5,101.1,109.5,18,16,.529,10,101.1,98.4,3,7
1992,01,08,LAC,IND,0,104,23,26,26,29,0,0,0,102,23,27,33,19,0,0,0,18,17,.514,6,100.4,101.6,13,21,.382,15,112.4,112.1,3,7
1992,01,08,CHI,MIA,0,108,30,31,24,23,0,0,0,106,38,26,24,18,0,0,0,27,5,.844,0,112.4,101.0,15,19,.441,6.5,104.0,109.4,3,7
1992,01,08,UTA,MIL,0,98,20,21,28,29,0,0,0,99,18,19,30,32,0,0,0,22,13,.629,0,108.3,102.9,17,14,.548,9.5,108.0,106.2,3,7
1992,01,08,MIN,NJN,0,97,26,23,20,28,0,0,0,103,27,25,27,24,0,0,0,5,26,.161,15,96.2,101.7,13,20,.394,8,103.8,106.2,3,7
1992,01,08,HOU,PHI,0,104,34,21,26,23,0,0,0,114,28,21,36,29,0,0,0,17,16,.515,4,99.7,102.8,15,18,.455,6,102.6,103.5,3,7
1992,01,08,DEN,PHO,0,114,18,28,36,32,0,0,0,135,37,31,31,36,0,0,0,13,19,.406,7.5,100.3,106.6,20,13,.606,3,110.2,104.3,3,7
1992,01,08,LAL,SAS,0,87,27,18,19,23,0,0,0,103,29,24,23,27,0,0,0,19,14,.576,4,98.5,99.8,18,14,.563,2.5,102.2,97.5,3,7
1992,01,08,ORL,SEA,0,104,22,32,25,25,0,0,0,103,29,24,27,23,0,0,0,7,25,.219,13.5,99.3,107.2,17,15,.531,5.5,103.3,103.7,3,7
1992,01,09,DAL,ATL,0,108,19,22,35,32,0,0,0,124,38,23,36,27,0,0,0,12,21,.364,9,98.2,104.4,18,15,.545,9.5,106.4,106.5,4,8
1992,01,09,SAC,CHH,0,96,21,24,30,21,0,0,0,109,26,25,31,27,0,0,0,9,24,.273,14,100.9,109.5,10,24,.294,18,107.7,113.3,4,8
1992,01,09,CLE,WSB,0,99,23,23,32,21,0,0,0,92,31,19,18,24,0,0,0,23,9,.719,4,109.9,102.2,12,21,.364,9,101.2,105.1,4,8
1992,01,10,MIN,BOS,0,104,17,31,31,25,0,0,0,94,29,24,23,18,0,0,0,6,26,.188,14,96.4,101.5,21,13,.618,0.5,108.6,104.6,5,9
1992,01,10,UTA,CHI,0,90,26,24,23,17,0,0,0,105,25,23,30,27,0,0,0,22,14,.611,0,107.8,102.9,28,5,.848,0,112.2,100.6,5,9
1992,01,10,SEA,DAL,0,94,17,27,28,22,0,0,0,82,18,21,26,17,0,0,0,18,15,.545,4.5,103.0,103.0,12,22,.353,9,97.7,104.1,5,9
1992,01,10,POR,DET,0,81,23,8,26,24,0,0,0,86,22,24,20,20,0,0,0,21,12,.636,1.5,109.2,102.5,19,16,.543,10,100.7,97.9,5,9
1992,01,10,SAS,GSW,0,128,26,36,39,27,0,0,0,120,27,24,42,27,0,0,0,19,14,.576,1.5,102.9,98.2,21,9,.700,0,118.0,112.6,5,9
1992,01,10,DEN,LAL,0,88,19,22,26,21,0,0,0,102,32,28,20,22,0,0,0,13,20,.394,7.5,99.9,106.5,20,14,.588,3,98.6,99.5,5,9
1992,01,10,HOU,MIA,1,111,28,25,22,26,10,0,0,107,30,21,20,30,6,0,0,18,16,.529,3,100.1,103.0,15,20,.429,7,104.1,109.4,5,9
1992,01,10,MIL,NJN,0,97,20,30,24,23,0,0,0,104,24,22,29,29,0,0,0,17,15,.531,10.5,107.7,106.1,14,20,.412,7.5,103.9,105.9,5,9
1992,01,10,LAC,PHI,0,90,25,17,27,21,0,0,0,102,27,30,19,26,0,0,0,18,18,.500,6,100.1,101.6,16,18,.471,5.5,102.6,103.1,5,9
1992,01,10,ORL,PHO,0,107,22,28,24,33,0,0,0,118,27,31,35,25,0,0,0,7,26,.212,14,99.5,107.5,21,13,.618,2,110.4,104.4,5,9
1992,01,11,POR,CHH,0,115,27,39,19,30,0,0,0,93,24,20,22,27,0,0,0,22,12,.647,0.5,109.4,102.2,10,25,.286,19.5,107.3,113.4,6,10
1992,01,11,MIA,CHI,0,99,32,21,17,29,0,0,0,108,24,32,27,25,0,0,0,15,21,.417,8,103.9,109.4,29,5,.853,0,112.0,100.6,6,10
1992,01,11,PHI,CLE,0,102,32,23,26,21,0,0,0,108,35,24,33,16,0,0,0,16,19,.457,6.5,102.6,103.3,24,9,.727,4.5,109.8,102.2,6,10
1992,01,11,SAS,DEN,0,96,33,20,14,29,0,0,0,85,22,17,24,22,0,0,0,20,14,.588,0.5,102.7,97.8,13,21,.382,7.5,99.4,106.1,6,10
1992,01,11,NJN,DET,0,88,28,19,24,17,0,0,0,90,26,25,24,15,0,0,0,14,21,.400,8.5,103.4,105.5,20,16,.556,10,100.4,97.6,6,10
1992,01,11,SEA,HOU,0,115,28,27,25,35,0,0,0,119,33,34,24,28,0,0,0,18,16,.529,4.5,103.3,103.5,19,16,.543,2,100.6,103.3,6,10
1992,01,11,ATL,IND,0,115,22,27,30,36,0,0,0,138,23,38,36,41,0,0,0,18,16,.529,11,106.7,107.5,14,21,.400,15.5,113.1,112.2,6,10
1992,01,11,SAC,MIL,1,106,26,18,30,23,9,0,0,105,22,35,21,19,8,0,0,10,24,.294,12.5,101.1,109.3,17,16,.515,11.5,107.6,106.1,6,10
1992,01,11,UTA,MIN,0,96,23,22,23,28,0,0,0,101,23,32,20,26,0,0,0,22,15,.595,0,107.5,102.9,7,26,.212,13,96.5,101.3,6,10
1992,01,11,BOS,NYK,0,96,32,27,25,12,0,0,0,100,31,22,30,17,0,0,0,21,14,.600,1.5,108.3,104.5,21,11,.656,0,102.3,99.6,6,10
1992,01,11,GSW,PHO,0,118,27,38,30,23,0,0,0,130,38,33,33,26,0,0,0,21,10,.677,0,118.0,113.2,22,13,.629,1,111.0,104.8,6,10
1992,01,11,LAC,WSB,0,96,22,23,19,32,0,0,0,107,22,25,22,38,0,0,0,18,19,.486,6,100.0,101.8,13,21,.382,9,101.4,104.8,6,10
1992,01,12,ORL,LAL,0,99,28,28,18,25,0,0,0,112,28,18,28,38,0,0,0,7,27,.206,15,99.5,107.6,21,14,.600,2,99.0,99.5,7,11
1992,01,13,SAC,DEN,0,109,27,27,26,29,0,0,0,111,30,27,30,24,0,0,0,10,25,.286,13,101.3,109.4,14,21,.400,7,99.8,106.2,1,12
1992,01,13,DAL,DET,0,81,17,23,23,18,0,0,0,84,24,17,20,23,0,0,0,12,23,.343,9,97.2,103.5,21,16,.568,9.5,100.0,97.1,1,12
1992,01,13,SEA,LAC,0,94,22,28,26,18,0,0,0,98,21,23,28,26,0,0,0,18,17,.514,5,103.1,103.3,19,19,.500,5.5,99.9,101.6,1,12
1992,01,13,MIN,PHO,0,111,21,23,23,44,0,0,0,131,29,28,40,34,0,0,0,7,27,.206,13.5,97.0,102.2,23,13,.639,0.5,111.6,105.0,1,12
1992,01,14,MIL,ATL,0,88,16,24,22,26,0,0,0,93,23,25,22,23,0,0,0,17,17,.500,12.5,107.0,105.7,19,16,.543,11,106.3,106.9,2,13
1992,01,14,PHI,CHI,0,80,21,25,19,15,0,0,0,103,32,24,19,28,0,0,0,16,20,.444,7.5,102.0,103.3,30,5,.857,0,111.8,100.0,2,13
1992,01,14,POR,CLE,0,121,31,26,33,31,0,0,0,114,29,26,24,35,0,0,0,23,12,.657,0.5,109.7,102.5,24,10,.706,5.5,110.0,102.8,2,13
1992,01,14,DEN,HOU,0,94,18,21,24,31,0,0,0,111,26,29,25,31,0,0,0,14,22,.389,8,99.6,106.4,20,16,.556,2,100.9,103.1,2,13
1992,01,14,DAL,NJN,0,88,28,18,16,26,0,0,0,97,26,21,24,26,0,0,0,12,24,.333,10,96.9,103.3,15,21,.417,8.5,103.2,105.0,2,13
1992,01,14,NYK,ORL,0,115,22,32,32,29,0,0,0,111,25,26,26,34,0,0,0,22,11,.667,0,102.7,99.9,7,28,.200,16,99.8,107.9,2,13
